objectid,x,y,date,city,country,venue,recorded,available,tour,regdates,the_geom,cartodb_id,created_at,updated_at,year
937,-97.743099,30.267196,1990-05-05 00:00:00+00,Austin,USA,Liberty Lunch,true,true,1990 Spring/Summer USA Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,937,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
938,-97.743099,30.267196,1995-11-16 00:00:00+00,Austin,USA,Liberty Lunch,true,false,1995 Fall USA/Canada Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,938,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
939,-97.743099,30.267196,1995-11-17 00:00:00+00,Austin,USA,Liberty Lunch,true,false,1995 Fall USA/Canada Tour,0,0101000020E61000002EAC1BEF8E6F58C03C9F01F566443E40,939,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
940,-96.369997,30.6744,1993-04-11 00:00:00+00,Bryan,USA,Stafford Opera House,true,true,1993 Spring USA Tour,0,0101000020E61000008FA7E507AE1758C0226C787AA5AC3E40,940,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
941,-96.334398,30.627996,1988-05-26 00:00:00+00,College Station,USA,,true,false,1988 Spring USA Tour,0,0101000020E61000004276DEC6661558C0D1048A58C4A03E40,941,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
942,-96.806696,32.783097,1993-04-16 00:00:00+00,Dallas,USA,Bomb Factory,true,true,1993 Spring USA Tour,0,0101000020E6100000197442E8A03358C0404CC2853C644040,942,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
943,-96.806696,32.783097,1995-11-19 00:00:00+00,Dallas,USA,Bomb Factory,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000197442E8A03358C0404CC2853C644040,943,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
944,-96.806696,32.783097,1990-05-04 00:00:00+00,Dallas,USA,2301 Canton Warehouse,true,true,1990 Spring/Summer USA Tour,0,0101000020E6100000197442E8A03358C0404CC2853C644040,944,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
945,-96.806696,32.783097,1998-11-23 00:00:00+00,Dallas,USA,Galaxy,true,false,1998 Fall Mid-West USA Tour,0,0101000020E6100000197442E8A03358C0404CC2853C644040,945,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
946,-96.806696,32.783097,1988-05-29 00:00:00+00,Dallas,USA,Honest Place,false,false,1988 Spring USA Tour,0,0101000020E6100000197442E8A03358C0404CC2853C644040,946,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
947,-96.806696,32.783097,1991-05-24 00:00:00+00,Dallas,USA,Deep Ellum Live,true,false,1991 Spring USA Tour,0,0101000020E6100000197442E8A03358C0404CC2853C644040,947,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
948,-106.4869,31.758695,1993-04-19 00:00:00+00,El Paso,USA,Club 101,true,true,1993 Spring USA Tour,0,0101000020E6100000091B9E5E299F5AC083A3E4D539C23F40,948,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
949,-106.4869,31.758695,1995-11-14 00:00:00+00,El Paso,USA,Metropolis,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000091B9E5E299F5AC083A3E4D539C23F40,949,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
950,-106.4869,31.758695,2001-04-09 00:00:00+00,El Paso,USA,E9,false,false,2001 Spring Western USA Tour,0,0101000020E6100000091B9E5E299F5AC083A3E4D539C23F40,950,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
951,-97.320897,32.725396,2002-04-01 00:00:00+00,Fort Worth,USA,Ridglea Theater,true,false,2002 Spring Southern USA/Texas Tour,0,0101000020E61000009C189293895458C01A53B0C6D95C4040,951,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
952,-97.320897,32.725396,1989-05-11 00:00:00+00,Fort Worth,USA,Axis,false,false,1989 Spring USA Tour,0,0101000020E61000009C189293895458C01A53B0C6D95C4040,952,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
953,-95.3633,29.763299,1990-05-06 00:00:00+00,Houston,USA,Axiom,true,false,1990 Spring/Summer USA Tour,0,0101000020E6100000C1A8A44E40D757C0CB11329067C33D40,953,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
955,-95.3633,29.763299,1988-05-27 00:00:00+00,Houston,USA,Powertools,false,false,1988 Spring USA Tour,0,0101000020E6100000C1A8A44E40D757C0CB11329067C33D40,955,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
956,-95.3633,29.763299,2002-03-28 00:00:00+00,Houston,USA,International Ballroom,true,false,2002 Spring Southern USA/Texas Tour,0,0101000020E6100000C1A8A44E40D757C0CB11329067C33D40,956,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
957,-95.3633,29.763299,1991-05-26 00:00:00+00,Houston,USA,Homage,true,false,1991 Spring USA Tour,0,0101000020E6100000C1A8A44E40D757C0CB11329067C33D40,957,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
958,-95.3633,29.763299,1996-04-08 00:00:00+00,Houston,USA,D&I Colonial Hall,true,false,1996 Southern USA Tour,0,0101000020E6100000C1A8A44E40D757C0CB11329067C33D40,958,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
959,-95.3633,29.763299,1989-05-12 00:00:00+00,Houston,USA,Axiom,false,false,1989 Spring USA Tour,0,0101000020E6100000C1A8A44E40D757C0CB11329067C33D40,959,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
960,-95.3633,29.763299,1993-04-10 00:00:00+00,Houston,USA,Phoenix Ballroom,true,true,1993 Spring USA Tour,0,0101000020E6100000C1A8A44E40D757C0CB11329067C33D40,960,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
961,-101.8552,33.577899,1993-04-18 00:00:00+00,Lubbock,USA,19th st. Depot Warehouse,true,true,1993 Spring USA Tour,0,0101000020E610000082E2C798BB7659C010B22C98F8C94040,961,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
962,-98.493599,29.4241,1990-05-07 00:00:00+00,San Antonio,USA,Cameo Theater,true,false,1990 Spring/Summer USA Tour,0,0101000020E6100000A7954220979F58C0CD3B4ED1916C3D40,962,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
963,-98.493599,29.4241,1993-04-14 00:00:00+00,San Antonio,USA,Showcase Special Events,true,false,1993 Spring USA Tour,0,0101000020E6100000A7954220979F58C0CD3B4ED1916C3D40,963,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
964,-98.493599,29.4241,2002-03-29 00:00:00+00,San Antonio,USA,Sunset Saloon,true,false,2002 Spring Southern USA/Texas Tour,0,0101000020E6100000A7954220979F58C0CD3B4ED1916C3D40,964,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
965,-98.493599,29.4241,1995-11-18 00:00:00+00,San Antonio,USA,Showcase Special Events,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000A7954220979F58C0CD3B4ED1916C3D40,965,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
966,-111.891098,40.760799,2001-04-14 00:00:00+00,Salt Lake City,USA,Bricks,false,false,2001 Spring Western USA Tour,0,0101000020E6100000FCE1E7BF07F95BC02DEA93DC61614440,966,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
967,-111.891098,40.760799,1990-06-06 00:00:00+00,Salt Lake City,USA,Speedway,true,true,1990 Spring/Summer USA Tour,0,0101000020E6100000FCE1E7BF07F95BC02DEA93DC61614440,967,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
968,-111.891098,40.760799,1995-10-24 00:00:00+00,Salt Lake City,USA,Fairgrounds Coliseum,true,true,1995 Fall USA/Canada Tour,0,0101000020E6100000FCE1E7BF07F95BC02DEA93DC61614440,968,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
969,-111.891098,40.760799,1993-05-16 00:00:00+00,Salt Lake City,USA,Utah State Fairpark Coliseum,true,false,1993 Spring USA Tour,0,0101000020E6100000FCE1E7BF07F95BC02DEA93DC61614440,969,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
970,-111.891098,40.760799,1989-06-01 00:00:00+00,Salt Lake City,USA,Speedway,false,false,1989 Spring USA Tour,0,0101000020E6100000FCE1E7BF07F95BC02DEA93DC61614440,970,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
971,-78.476697,38.029298,1993-04-04 00:00:00+00,Charlottesville,USA,Trax,true,true,1993 Spring USA Tour,0,0101000020E61000007C462234829E53C04AEB6F09C0034340,971,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
972,-78.476697,38.029298,1999-12-07 00:00:00+00,Charlottesville,USA,Trax,true,false,1999 Fall/Winter Southern USA Tour,0,0101000020E61000007C462234829E53C04AEB6F09C0034340,972,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
973,-77.306397,38.846197,1998-12-04 00:00:00+00,Fairfax,USA,George Mason University Johnson Center,true,false,1998 Fall/Winter Regional Dates,1,0101000020E6100000ECA529029C5353C0957CEC2E506C4340,973,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
974,-78.868898,38.449596,1990-03-11 00:00:00+00,Harrisonburg,USA,James Madison University,true,false,1990 Spring Southern USA Tour,0,0101000020E6100000D4635B069CB753C0CA349A5C8C394340,974,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
975,-78.868898,38.449596,2002-04-06 00:00:00+00,Harrisonburg,USA,James Madison U. Godwin Gym/MacRock,true,false,2002 Spring Southern USA/Texas Tour,0,0101000020E6100000D4635B069CB753C0CA349A5C8C394340,975,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
976,-77.227799,38.704296,1990-12-26 00:00:00+00,Lorton,USA,Lorton Correctional Facility,true,true,1990 Fall/Winter Regional Dates,1,0101000020E6100000F0C34142944E53C0105A0F5F265A4340,976,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
977,-77.226899,38.874295,1988-02-20 00:00:00+00,Merrifield,USA,Merrifield Community Center,false,false,1988 Winter/Spring Regional Dates,1,0101000020E6100000B01F6283854E53C0350708E6E86F4340,977,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
978,-76.285199,36.846799,1996-03-19 00:00:00+00,Norfolk,USA,Baitshack,true,true,1996 Southern USA Tour,0,0101000020E610000086764EB3401253C08BA4DDE8636C4240,978,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
979,-77.460299,37.553794,1988-04-28 00:00:00+00,Richmond,USA,New Horizons,false,false,1988 Spring USA Tour,0,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,979,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
980,-77.460299,37.553794,1987-10-07 00:00:00+00,Richmond,USA,New Horizons,true,false,1987 Fall/Winter Regional Dates,1,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,980,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1987
981,-77.460299,37.553794,1990-02-25 00:00:00+00,Richmond,USA,Metro,true,false,1990 Winter/Spring Regional Dates,1,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,981,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
982,-77.460299,37.553794,1996-04-14 00:00:00+00,Richmond,USA,Virginia Commonwealth University Shafer Court,true,true,1996 Southern USA Tour,0,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,982,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
983,-77.460299,37.553794,1989-04-30 00:00:00+00,Richmond,USA,New Horizons,false,false,1989 Spring USA Tour,0,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,983,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
984,-77.460299,37.553794,1991-02-20 00:00:00+00,Richmond,USA,Twisters,true,false,1991 Winter/Spring Regional Dates,1,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,984,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
985,-77.460299,37.553794,1993-02-21 00:00:00+00,Richmond,USA,Floodzone,true,true,1993 Winter Southern USA Tour,0,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,985,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
986,-77.460299,37.553794,1998-05-11 00:00:00+00,Richmond,USA,Floodzone,true,true,1998 Spring USA Tour,0,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,986,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
987,-77.460299,37.553794,2002-03-22 00:00:00+00,Richmond,USA,University of Richmond Greek Amphitheater,false,false,2002 Spring Southern USA/Texas Tour,0,0101000020E61000006BD8EF89755D53C04B5CC7B8E2C64240,987,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2002
988,-79.941398,37.270996,1996-04-13 00:00:00+00,Roanoke,USA,Alternative,true,false,1996 Southern USA Tour,0,0101000020E610000045A165DD3FFC53C064AC36FFAFA24240,988,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1996
989,-75.978001,36.852898,1991-05-01 00:00:00+00,Virginia Beach,USA,Peppermint Beach Club,true,false,1991 Spring USA Tour,0,0101000020E6100000249D819197FE52C07369FCC22B6D4240,989,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
990,-75.978001,36.852898,1990-03-10 00:00:00+00,Virginia Beach,USA,Atlantic Beach Club,true,true,1990 Spring Southern USA Tour,0,0101000020E6100000249D819197FE52C07369FCC22B6D4240,990,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
991,-75.978001,36.852898,1988-07-16 00:00:00+00,Virginia Beach,USA,Beach Theater,false,false,1988 Summer/Fall Regional Dates,1,0101000020E6100000249D819197FE52C07369FCC22B6D4240,991,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
992,-75.978001,36.852898,1993-02-04 00:00:00+00,Virginia Beach,USA,Peppermint Beach Club,true,true,1993 Winter Southern USA Tour,0,0101000020E6100000249D819197FE52C07369FCC22B6D4240,992,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
993,-73.196796,42.8781,1993-09-16 00:00:00+00,Bennington,USA,Bennington College,true,false,1993 Fall USA/Canda Tour,0,0101000020E6100000F4FE3F4E984C52C00E4FAF9465704540,993,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
994,-73.196796,42.8781,1992-04-10 00:00:00+00,Bennington,USA,Bennington College,true,false,1992 Spring East Coast Tour,0,0101000020E6100000F4FE3F4E984C52C00E4FAF9465704540,994,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1992
995,-73.170997,44.466995,1989-10-04 00:00:00+00,Burlington,USA,242 Main,false,false,1989 Canada/NE Tour,0,0101000020E6100000B4AD669DF14A52C0A032FE7DC63B4640,995,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
996,-73.170997,44.466995,1993-09-13 00:00:00+00,Burlington,USA,Cook Commons,true,true,1993 Fall USA/Canda Tour,0,0101000020E6100000B4AD669DF14A52C0A032FE7DC63B4640,996,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
997,-73.170997,44.466995,1995-04-09 00:00:00+00,Burlington,USA,Memorial Hall,true,true,1995 USA East Coast Tour,0,0101000020E6100000B4AD669DF14A52C0A032FE7DC63B4640,997,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
998,-73.170997,44.466995,1991-03-14 00:00:00+00,Burlington,USA,The Border,true,false,1991 Winter/Spring East Coast USA Tour,0,0101000020E6100000B4AD669DF14A52C0A032FE7DC63B4640,998,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
999,-122.200698,47.610397,1993-05-09 00:00:00+00,Bellevue,USA,YMCA,true,false,1993 Spring USA Tour,0,0101000020E6100000D9976C3CD88C5EC0CB49287D21CE4740,999,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
1000,-122.488197,48.759599,1990-05-30 00:00:00+00,Bellingham,USA,Underground / 1414 Cornwell,true,false,1990 Spring/Summer USA Tour,0,0101000020E61000005740A19E3E9F5EC083893F8A3A614840,1000,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
1001,-119.137199,46.211298,1993-05-14 00:00:00+00,Kennewick,USA,Fairgrounds,true,false,1993 Spring USA Tour,0,0101000020E6100000CF8250DEC7C85DC0E8DA17D00B1B4740,1001,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
1002,-122.900698,47.037895,1988-05-16 00:00:00+00,Olympia,USA,Evergreen University,true,true,1988 Spring USA Tour,0,0101000020E6100000A6643909A5B95EC049D74CBED9844740,1002,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
1003,-122.900698,47.037895,1989-05-26 00:00:00+00,Olympia,USA,Rignall Hall,false,false,1989 Spring USA Tour,0,0101000020E6100000A6643909A5B95EC049D74CBED9844740,1003,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
1004,-122.900698,47.037895,1990-06-02 00:00:00+00,Olympia,USA,Chambers Grange Hall,true,false,1990 Spring/Summer USA Tour,0,0101000020E6100000A6643909A5B95EC049D74CBED9844740,1004,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
1005,-122.900698,47.037895,1995-10-29 00:00:00+00,Olympia,USA,Capitol Theater,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000A6643909A5B95EC049D74CBED9844740,1005,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
1006,-122.900698,47.037895,1991-08-25 00:00:00+00,Olympia,USA,Capitol Theater,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000A6643909A5B95EC049D74CBED9844740,1006,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
1007,-122.900698,47.037895,1993-05-08 00:00:00+00,Olympia,USA,Capitol Theater,true,false,1993 Spring USA Tour,0,0101000020E6100000A6643909A5B95EC049D74CBED9844740,1007,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
1008,-122.900698,47.037895,1999-02-27 00:00:00+00,Olympia,USA,Capitol Theater,true,false,1999 West Coast USA Tour,0,0101000020E6100000A6643909A5B95EC049D74CBED9844740,1008,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
1009,-122.3321,47.606198,1991-08-26 00:00:00+00,Seattle,USA,OZ,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E61000001AC05B2041955EC0477364E597CD4740,1009,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
1010,-122.3321,47.606198,1989-05-27 00:00:00+00,Seattle,USA,Washington Performance Hall,false,false,1989 Spring USA Tour,0,0101000020E61000001AC05B2041955EC0477364E597CD4740,1010,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
1011,-122.3321,47.606198,1999-02-28 00:00:00+00,Seattle,USA,DV8,true,true,1999 West Coast USA Tour,0,0101000020E61000001AC05B2041955EC0477364E597CD4740,1011,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1999
1012,-122.3321,47.606198,1995-10-27 00:00:00+00,Seattle,USA,DV8,true,true,1995 Fall USA/Canada Tour,0,0101000020E61000001AC05B2041955EC0477364E597CD4740,1012,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
1013,-122.3321,47.606198,1993-05-06 00:00:00+00,Seattle,USA,Oz,true,false,1993 Spring USA Tour,0,0101000020E61000001AC05B2041955EC0477364E597CD4740,1013,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
1014,-122.3321,47.606198,1990-06-01 00:00:00+00,Seattle,USA,Lake City Concert Hall,true,false,1990 Spring/Summer USA Tour,0,0101000020E61000001AC05B2041955EC0477364E597CD4740,1014,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
1015,-117.4291,47.659696,1988-05-13 00:00:00+00,Spokane,USA,123 Arts,true,true,1988 Spring USA Tour,0,0101000020E6100000ACADD85F765B5DC0A8A624EB70D44740,1015,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
1016,-122.444298,47.252895,1988-05-15 00:00:00+00,Tacoma,USA,Tacoma Community World Theater,false,false,1988 Spring USA Tour,0,0101000020E610000068EBE0606F9C5EC0352905DD5EA04740,1016,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1988
1017,-120.5059,46.602096,1995-10-26 00:00:00+00,Yakima,USA,Twilight Terrace,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000F8C264AA60205EC0B686527B114D4740,1017,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
1018,-91.498497,44.811398,1998-11-14 00:00:00+00,Eau Claire,USA,"University of Wisconsin, Fire Room",true,false,1998 Fall Mid-West USA Tour,0,0101000020E6100000DD09F65FE7DF56C01805C1E3DB674640,1018,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1998
1019,-88.019799,44.519198,1993-05-26 00:00:00+00,Green Bay,USA,Orpheum Theater,true,false,1993 Spring USA Tour,0,0101000020E6100000965F0663440156C006137F1475424640,1019,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1993
1020,-88.019799,44.519198,1989-06-12 00:00:00+00,Green Bay,USA,Kutska Hall,true,false,1989 Spring USA Tour,0,0101000020E6100000965F0663440156C006137F1475424640,1020,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1989
1021,-88.019799,44.519198,2001-06-26 00:00:00+00,Green Bay,USA,Riverside Ballroom,true,false,2001 Summer Mid-West/Canada Tour,0,0101000020E6100000965F0663440156C006137F1475424640,1021,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,2001
1022,-88.019799,44.519198,1995-10-12 00:00:00+00,Green Bay,USA,Riverside Ballroom,true,false,1995 Fall USA/Canada Tour,0,0101000020E6100000965F0663440156C006137F1475424640,1022,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1995
1023,-88.019799,44.519198,1991-08-11 00:00:00+00,Green Bay,USA,Wherehouse,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000965F0663440156C006137F1475424640,1023,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
1024,-88.019799,44.519198,1990-06-18 00:00:00+00,Green Bay,USA,Howard Haus,true,false,1990 Spring/Summer USA Tour,0,0101000020E6100000965F0663440156C006137F1475424640,1024,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
1025,-89.401201,43.0731,1991-08-09 00:00:00+00,Madison,USA,Turner Hall,true,false,1991 Summer/Fall USA/Canada Tour,0,0101000020E6100000D787F546AD5956C036AB3E575B894540,1025,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1991
1026,-89.401201,43.0731,1990-06-19 00:00:00+00,Madison,USA,Neighborhood House,true,true,1990 Spring/Summer USA Tour,0,0101000020E6100000D787F546AD5956C036AB3E575B894540,1026,2014-04-10 00:32:08.454146+00,2014-05-04 19:14:38.865666+00,1990
